"chr"	"marker"	"cm"	"mb"	"sp"
1	"unc-11 "	19.1564	3.802424	"cele"
1	"npp-11 "	19.4043	3.819753	"cele"
1	"unc-108 "	19.6609	3.825733	"cele"
1	"gsp-4 "	19.671	3.839071	"cele"
1	"hcp-4 "	19.6821	3.86436	"cele"
1	"pgk-1 "	19.6918	3.868339	"cele"
1	"coq-4 "	19.7024	3.869675	"cele"
1	"clec-53 "	19.7164	3.872447	"cele"
1	"fkb-5 "	19.7318	3.898979	"cele"
1	"pbs-4 "	19.7472	3.909337	"cele"
1	"egg-4 "	19.7634	3.933515	"cele"
1	"cpn-3 "	19.7861	3.9883	"cele"
1	"unc-73 "	19.7959	4.015487	"cele"
1	"unc-89 "	19.9582	4.063355	"cele"
1	"acd-1 "	19.9648	4.105881	"cele"
1	"cyb-2.2 "	19.9683	4.115554	"cele"
1	"lin-44 "	19.9753	4.127684	"cele"
1	"inx-15 "	19.9914	4.160066	"cele"
1	"inx-16 "	20.0058	4.163527	"cele"
1	"inx-17 "	20.0169	4.166098	"cele"
1	"egg-5 "	20.027	4.17029	"cele"
1	"ppw-1 "	20.0369	4.187497	"cele"
1	"cas-2 "	20.0549	4.191632	"cele"
1	"hop-1 "	20.0736	4.20943	"cele"
1	"swsn-2.2 "	20.077	4.211824	"cele"
1	"nab-1 "	20.1068	4.232809	"cele"
1	"exoc-7 "	20.1144	4.245201	"cele"
1	"tufm-2 "	20.1224	4.24857	"cele"
1	"cogc-5 "	20.131	4.251327	"cele"
1	"met-1 "	20.1387	4.259533	"cele"
1	"mus-81 "	20.1494	4.266148	"cele"
1	"cdc-6 "	20.16	4.269179	"cele"
1	"anc-1 "	20.1706	4.340101	"cele"
1	"acr-6 "	20.2186	4.360833	"cele"
1	"pdp-1 "	20.267	4.369297	"cele"
1	"lpd-5 "	20.3143	4.372688	"cele"
1	"dhc-1 "	20.3601	4.394385	"cele"
1	"cgef-2 "	20.3641	4.424105	"cele"
1	"eif-3.H "	20.3678	4.445657	"cele"
1	"cps-6 "	20.3705	4.447524	"cele"
1	"eri-7 "	20.3934	4.454002	"cele"
1	"eri-6 "	20.4098	4.463423	"cele"
1	"gcy-28 "	20.4197	4.494748	"cele"
1	"bet-1 "	20.616	4.53059	"cele"
1	"ceh-17 "	20.6258	4.569496	"cele"
1	"nrd-1 "	20.6281	4.600279	"cele"
1	"eaf-1 "	20.6304	4.603711	"cele"
1	"acbp-1 "	20.6328	4.636523	"cele"
1	"ptps-1 "	20.6353	4.652526	"cele"
1	"ain-2 "	20.6401	4.656496	"cele"
1	"xnp-1 "	20.6448	4.668742	"cele"
1	"unc-57 "	20.6487	4.677273	"cele"
1	"mir-244 "	20.6878	4.684366	"cele"
1	"tag-192 "	20.7346	4.692223	"cele"
1	"gsp-3 "	20.8202	4.710014	"cele"
1	"ugt-27 "	20.8407	4.725423	"cele"
1	"ugt-28 "	20.8627	4.728835	"cele"
1	"ugt-25 "	20.8861	4.733443	"cele"
1	"let-502 "	20.9085	4.741287	"cele"
1	"viln-1 "	20.9136	4.753615	"cele"
1	"kca-1 "	20.9193	4.760571	"cele"
1	"rpa-2 "	20.9258	4.770529	"cele"
1	"zig-7 "	20.9328	4.791573	"cele"
1	"gnrr-1 "	20.9382	4.802136	"cele"
1	"htp-3 "	20.9489	4.828435	"cele"
1	"clec-90 "	20.9587	4.846123	"cele"
1	"rga-6 "	20.9703	4.859255	"cele"
1	"glc-2 "	20.9802	4.886577	"cele"
1	"unc-38 "	21.0103	4.899173	"cele"
1	"pgal-1 "	21.0613	4.909328	"cele"
1	"acl-11 "	21.1109	4.930624	"cele"
1	"him-1 "	21.2208	4.954623	"cele"
1	"app-1 "	21.2294	4.965999	"cele"
1	"snf-1 "	21.2343	4.982132	"cele"
1	"paf-1 "	21.2371	4.985751	"cele"
1	"dyf-1 "	21.2395	4.992109	"cele"
1	"mes-3 "	21.2398	4.999596	"cele"
1	"dom-3 "	21.24	5.004258	"cele"
1	"sst-20 "	21.2403	5.007369	"cele"
1	"pat-10 "	21.2407	5.019468	"cele"
1	"lfe-2 "	21.2451	5.032523	"cele"
1	"fhod-1 "	21.2466	5.063543	"cele"
1	"vha-16 "	21.2482	5.081099	"cele"
1	"kin-32 "	21.2498	5.090061	"cele"
1	"tag-300 "	21.2541	5.102531	"cele"
1	"chp-1 "	21.2568	5.104251	"cele"
1	"use-1 "	21.2581	5.106926	"cele"
1	"aap-1 "	21.2597	5.109006	"cele"
1	"elpc-1 "	21.2618	5.116489	"cele"
1	"mat-1 "	21.2668	5.125567	"cele"
1	"mtm-1 "	21.2884	5.13636	"cele"
1	"unc-63 "	21.3127	5.145454	"cele"
1	"ppw-2 "	21.3276	5.160363	"cele"
1	"hcp-6 "	21.3421	5.168206	"cele"
1	"spd-5 "	21.3431	5.173407	"cele"
1	"npp-6 "	21.352	5.179637	"cele"
1	"slx-1 "	21.3604	5.184491	"cele"
1	"bro-1 "	21.3686	5.187783	"cele"
1	"fncm-1 "	21.3769	5.1927	"cele"
1	"pde-5 "	21.3854	5.198093	"cele"
1	"osr-1 "	21.3902	5.201847	"cele"
1	"sem-2 "	21.4014	5.210164	"cele"
1	"let-363 "	21.4049	5.254586	"cele"
1	"cln-3.2 "	21.445	5.276705	"cele"
1	"dhs-1 "	21.4629	5.280163	"cele"
1	"erm-1 "	21.4856	5.287834	"cele"
1	"let-526 "	21.5076	5.306219	"cele"
1	"21ur-12374 "	21.5267	5.330488	"cele"
1	"spe-11 "	21.5533	5.331379	"cele"
1	"apm-1 "	21.59	5.343454	"cele"
1	"nath-10 "	21.6066	5.351708	"cele"
1	"dhs-2 "	21.6145	5.355597	"cele"
1	"ppk-1 "	21.6271	5.361845	"cele"
1	"pqn-44 "	21.634	5.378683	"cele"
1	"frm-4 "	21.6397	5.40568	"cele"
1	"coq-1 "	21.6467	5.414239	"cele"
1	"dpy-5 "	21.6655	5.43261	"cele"
1	"ferl-1 "	21.687	5.45763	"cele"
1	"hil-8 "	21.701	5.467787	"cele"
1	"rpa-3 "	21.7111	5.509878	"cele"
1	"rpa-4 "	21.7211	5.510998	"cele"
1	"pup-3 "	21.7561	5.5322	"cele"
1	"tom-1 "	21.784	5.553899	"cele"
1	"cey-3 "	21.8612	5.572382	"cele"
1	"klp-15 "	21.8894	5.57818	"cele"
1	"tag-163 "	21.9167	5.590372	"cele"
1	"tag-83 "	21.9213	5.602078	"cele"
1	"ubl-5 "	21.9364	5.608334	"cele"
1	"cey-2 "	21.9497	5.620121	"cele"
1	"cir-1 "	21.9627	5.654834	"cele"
1	"tag-345 "	21.9679	5.657037	"cele"
1	"mff-2 "	21.9695	5.658319	"cele"
1	"ptr-10 "	21.9712	5.664647	"cele"
1	"dnj-21 "	21.9729	5.67727	"cele"
1	"unc-40 "	21.9775	5.685678	"cele"
1	"npp-7 "	22.0289	5.694647	"cele"
1	"lim-7 "	22.0796	5.721019	"cele"
1	"nhr-266 "	22.0961	5.738932	"cele"
1	"che-14 "	22.1124	5.750505	"cele"
1	"ccpp-1 "	22.1139	5.757589	"cele"
1	"oxy-5 "	22.1142	5.761669	"cele"
1	"hil-5 "	22.1152	5.775101	"cele"
1	"rnt-1 "	22.116	5.782385	"cele"
1	"cpb-3 "	22.1168	5.790195	"cele"
1	"glh-3 "	22.1177	5.793726	"cele"
1	"mtk-1 "	22.1188	5.798355	"cele"
1	"vps-51 "	22.1238	5.805628	"cele"
1	"lin-35 "	22.1293	5.811676	"cele"
1	"hmg-3 "	22.1312	5.816594	"cele"
1	"nhr-2 "	22.1325	5.819797	"cele"
1	"obr-4 "	22.1359	5.83186	"cele"
1	"ceh-12 "	22.1389	5.841092	"cele"
1	"vpr-1 "	22.1403	5.869192	"cele"
1	"noah-1 "	22.141	5.876697	"cele"
1	"pgp-2 "	22.1417	5.891301	"cele"
1	"tyr-4 "	22.1447	5.900211	"cele"
1	"stam-1 "	22.1482	5.903399	"cele"
1	"air-2 "	22.1521	5.938183	"cele"
1	"gpa-14 "	22.1594	5.94398	"cele"
1	"avr-14 "	22.1671	5.970288	"cele"
1	"sir-2.4 "	22.2449	5.991706	"cele"
1	"unc-94 "	22.3231	5.996724	"cele"
1	"rnf-1 "	22.3311	6.010654	"cele"
1	"csn-2 "	22.3468	6.024821	"cele"
1	"vps-34 "	22.3622	6.030974	"cele"
1	"tag-146 "	22.3681	6.039838	"cele"
1	"ceh-2 "	22.3713	6.048649	"cele"
1	"ari-1 "	22.3743	6.059743	"cele"
1	"mbd-2 "	22.4031	6.064698	"cele"
1	"haf-9 "	22.4397	6.083882	"cele"
1	"abt-6 "	22.4608	6.139832	"cele"
1	"ttr-58 "	22.4818	6.148623	"cele"
1	"mir-235 "	22.5067	6.162341	"cele"
1	"mir-1 "	22.5324	6.172712	"cele"
1	"chn-1 "	22.5427	6.182599	"cele"
1	"cof-2 "	22.5524	6.251698	"cele"
1	"lpd-2 "	22.5615	6.254322	"cele"
1	"oac-9 "	22.5626	6.267384	"cele"
1	"twk-37 "	22.5638	6.270553	"cele"
1	"pnk-1 "	22.5667	6.296268	"cele"
1	"srh-49 "	22.5828	6.29875	"cele"
1	"ima-2 "	22.619	6.316251	"cele"
1	"let-381 "	22.6726	6.322177	"cele"
1	"bli-4 "	22.6811	6.349456	"cele"
1	"mut-2 "	22.7201	6.357516	"cele"
1	"gld-2 "	22.7277	6.377841	"cele"
1	"cuti-1 "	22.7325	6.405149	"cele"
1	"san-1 "	22.7371	6.408367	"cele"
1	"rbx-2 "	22.7428	6.4213	"cele"
1	"ncbp-1 "	22.7487	6.423906	"cele"
1	"snt-4 "	22.7616	6.438619	"cele"
1	"npp-12 "	22.7738	6.450631	"cele"
1	"rab-10 "	22.7845	6.457773	"cele"
1	"knl-2 "	22.7966	6.46235	"cele"
1	"cdc-25.1 "	22.8082	6.47067	"cele"
1	"sulp-1 "	22.8228	6.484156	"cele"
1	"dbr-1 "	22.8271	6.491725	"cele"
1	"uri-1 "	22.8314	6.495196	"cele"
1	"acdh-1 "	22.8356	6.498501	"cele"
1	"gly-2 "	22.8573	6.509756	"cele"
1	"glh-2 "	22.8668	6.515765	"cele"
1	"che-1 "	22.8769	6.519228	"cele"
1	"tre-1 "	22.8806	6.556662	"cele"
1	"xpg-1 "	22.8821	6.560547	"cele"
1	"bag-1 "	22.8832	6.564048	"cele"
1	"mei-2 "	22.8846	6.565308	"cele"
1	"let-607 "	22.886	6.57959	"cele"
1	"try-6 "	22.9064	6.586462	"cele"
1	"acr-11 "	22.927	6.623262	"cele"
1	"ppfr-2 "	22.9323	6.625961	"cele"
1	"21ur-13226 "	22.9384	6.626328	"cele"
1	"try-7 "	22.9453	6.641649	"cele"
1	"nekl-2 "	22.9527	6.664153	"cele"
1	"ckr-1 "	22.9605	6.68958	"cele"
1	"mec-6 "	22.9683	6.726625	"cele"
1	"ant-1.2 "	22.9691	6.730417	"cele"
1	"lbp-5 "	22.9699	6.731776	"cele"
1	"smg-5 "	22.9703	6.735096	"cele"
1	"unc-37 "	22.9728	6.743818	"cele"
1	"fnci-1 "	22.9753	6.749526	"cele"
1	"hrpf-1 "	22.9776	6.754791	"cele"
1	"gpc-2 "	22.9798	6.757821	"cele"
1	"unc-87 "	22.9819	6.764515	"cele"
1	"pqn-21 "	22.9843	6.777074	"cele"
1	"cye-1 "	22.9867	6.782671	"cele"
1	"ulp-5 "	22.993	6.813455	"cele"
1	"ser-3 "	23.0062	6.821804	"cele"
1	"teg-4 "	23.0248	6.824614	"cele"
1	"ahcy-1 "	23.0353	6.837265	"cele"
1	"dpy-14 "	23.0457	6.844365	"cele"
1	"syp-4 "	23.0555	6.848717	"cele"
1	"glh-1 "	23.0779	6.856112	"cele"
1	"asd-2 "	23.1089	6.882914	"cele"
1	"smg-1 "	23.1545	6.907275	"cele"
1	"bbs-9 "	23.1831	6.920271	"cele"
1	"ztf-4 "	23.2119	6.927962	"cele"
1	"pcbd-1 "	23.2385	6.951553	"cele"
1	"nmur-4 "	23.2691	6.990586	"cele"
1	"pdi-3 "	23.3149	7.018825	"cele"
1	"sem-4 "	23.3257	7.043865	"cele"
1	"mdt-28 "	23.3529	7.058259	"cele"
1	"nuo-6 "	23.3607	7.068649	"cele"
1	"kin-14 "	23.3707	7.077702	"cele"
1	"nars-1 "	23.3811	7.089046	"cele"
1	"prpf-4 "	23.3907	7.093032	"cele"
1	"ekl-1 "	23.4015	7.096944	"cele"
1	"gly-18 "	23.4135	7.111263	"cele"
1	"unc-14 "	23.4464	7.125513	"cele"
1	"taf-11.2 "	23.4556	7.133413	"cele"
1	"crml-1 "	23.4645	7.154621	"cele"
1	"xpa-1 "	23.4754	7.160314	"cele"
1	"trpa-2 "	23.4893	7.184379	"cele"
1	"hlh-2 "	23.5029	7.19238	"cele"
1	"col-61 "	23.5058	7.202844	"cele"
1	"nhr-23 "	23.5089	7.218045	"cele"
1	"tag-298 "	23.5146	7.226209	"cele"
1	"dhp-1 "	23.518	7.241481	"cele"
1	"cpg-3 "	23.5217	7.245614	"cele"
1	"lin-61 "	23.5257	7.250053	"cele"
1	"bub-1 "	23.5292	7.253581	"cele"
1	"ztf-15 "	23.533	7.257103	"cele"
1	"tyr-3 "	23.5386	7.276426	"cele"
1	"21ur-12937 "	23.5393	7.279611	"cele"
1	"hint-1 "	23.5402	7.280078	"cele"
1	"rde-2 "	23.5417	7.281711	"cele"
1	"pfd-6 "	23.5425	7.283387	"cele"
1	"ztf-2 "	23.5434	7.292255	"cele"
1	"dylt-1 "	23.5449	7.300487	"cele"
1	"ttx-7 "	23.552	7.302116	"cele"
1	"eat-5 "	23.5599	7.310269	"cele"
1	"mif-3 "	23.5734	7.313159	"cele"
1	"gpb-2 "	23.5869	7.319694	"cele"
1	"inx-14 "	23.6233	7.351085	"cele"
1	"sue-1 "	23.6462	7.365961	"cele"
1	"unc-15 "	23.7268	7.379898	"cele"
1	"unc-13 "	23.7475	7.438433	"cele"
1	"spe-4 "	23.7622	7.455774	"cele"
1	"lars-2 "	23.7639	7.458954	"cele"
1	"asic-2 "	23.7653	7.48176	"cele"
1	"pbrm-1 "	23.7665	7.499504	"cele"
1	"glb-8 "	23.7671	7.510603	"cele"
1	"goa-1 "	23.7676	7.524154	"cele"
1	"nas-36 "	23.7734	7.529499	"cele"
1	"dcp-66 "	23.7794	7.539939	"cele"
1	"chs-1 "	23.8068	7.5574	"cele"
1	"mce-1 "	23.8397	7.582732	"cele"
1	"prg-1 "	23.852	7.586842	"cele"
1	"wdr-23 "	23.8642	7.599348	"cele"
1	"aex-1 "	23.8776	7.605274	"cele"
1	"lrp-1 "	23.8789	7.624156	"cele"
1	"capg-1 "	23.8793	7.637135	"cele"
1	"21ur-12960 "	23.8797	7.639388	"cele"
1	"ncbp-2 "	23.8801	7.642955	"cele"
1	"rrf-1 "	23.8805	7.6466	"cele"
1	"ego-1 "	23.882	7.653373	"cele"
1	"del-3 "	23.8969	7.671516	"cele"
1	"rlbp-1 "	23.911	7.688772	"cele"
1	"gld-1 "	23.9238	7.696763	"cele"
1	"gna-2 "	23.9519	7.700249	"cele"
1	"lsy-22 "	23.9655	7.70581	"cele"
1	"tag-173 "	23.9811	7.728167	"cele"
1	"nsf-1 "	24.0018	7.769379	"cele"
1	"adr-1 "	24.02	7.775492	"cele"
1	"nlp-8 "	24.0279	7.801136	"cele"
1	"drh-3 "	24.0361	7.823607	"cele"
1	"taf-5 "	24.0429	7.851301	"cele"
1	"apb-3 "	24.0492	7.855786	"cele"
1	"nud-2 "	24.0538	7.858615	"cele"
1	"suro-1 "	24.0556	7.873567	"cele"
1	"mir-245 "	24.0573	7.887414	"cele"
1	"nhr-191 "	24.0596	7.89692	"cele"
1	"unc-55 "	24.0607	7.901181	"cele"
1	"smgl-1 "	24.0705	7.922385	"cele"
1	"nmy-2 "	24.0791	7.930595	"cele"
1	"glb-26 "	24.0818	7.938074	"cele"
1	"jph-1 "	24.0845	7.949209	"cele"
1	"rbg-2 "	24.0872	7.967242	"cele"
1	"rskn-2 "	24.0897	8.017013	"cele"
1	"dod-18 "	24.092	8.020236	"cele"
1	"cyc-1 "	24.0939	8.02355	"cele"
1	"iftb-1 "	24.0965	8.027674	"cele"
1	"cdc-48.3 "	24.0989	8.034274	"cele"
1	"ath-1 "	24.1029	8.037923	"cele"
1	"apr-1 "	24.1093	8.052754	"cele"
1	"che-3 "	24.1141	8.071836	"cele"
1	"rme-8 "	24.1588	8.089573	"cele"
1	"spr-4 "	24.1931	8.106409	"cele"
1	"lin-10 "	24.2329	8.114524	"cele"
1	"mau-2 "	24.2353	8.127938	"cele"
1	"del-4 "	24.2585	8.140998	"cele"
1	"ins-18 "	24.2809	8.148565	"cele"
1	"kcnl-2 "	24.303	8.202394	"cele"
1	"dhs-3 "	24.3248	8.215356	"cele"
1	"gla-3 "	24.3464	8.216201	"cele"
1	"spe-12 "	24.368	8.225448	"cele"
1	"kri-1 "	24.3703	8.233567	"cele"
1	"col-63 "	24.3712	8.244321	"cele"
1	"ceh-8 "	24.3722	8.248303	"cele"
1	"kin-10 "	24.3737	8.290011	"cele"
1	"npp-2 "	24.3743	8.292459	"cele"
1	"mei-1 "	24.3749	8.295924	"cele"
1	"abts-1 "	24.3775	8.302235	"cele"
1	"cep-1 "	24.4049	8.326482	"cele"
1	"mys-4 "	24.4109	8.334662	"cele"
1	"cyp-36A1 "	24.4176	8.343859	"cele"
1	"tba-5 "	24.4247	8.355613	"cele"
1	"rsd-6 "	24.434	8.361051	"cele"
1	"ser-5 "	24.4483	8.385973	"cele"
1	"lin-28 "	24.4608	8.409297	"cele"
1	"sin-3 "	24.4943	8.420931	"cele"
1	"sod-2 "	24.4983	8.435146	"cele"
1	"unc-120 "	24.5022	8.461614	"cele"
1	"ceh-6 "	24.5403	8.500181	"cele"
1	"sec-12 "	24.5502	8.510258	"cele"
1	"axl-1 "	24.5603	8.515721	"cele"
1	"zhp-3 "	24.5704	8.530354	"cele"
1	"gpa-15 "	24.5975	8.53348	"cele"
1	"gon-2 "	24.6202	8.560229	"cele"
1	"rskn-1 "	24.6276	8.576998	"cele"
1	"daf-8 "	24.6441	8.586019	"cele"
1	"ran-4 "	24.6509	8.591598	"cele"
1	"edc-3 "	24.6584	8.603637	"cele"
1	"cfim-1 "	24.6658	8.615898	"cele"
1	"fer-1 "	24.6731	8.627095	"cele"
1	"ces-1 "	24.6818	8.634979	"cele"
1	"mfap-1 "	24.6826	8.639367	"cele"
1	"sig-7 "	24.6834	8.64911	"cele"
1	"mrt-1 "	24.6843	8.662092	"cele"
1	"syp-3 "	24.6852	8.663598	"cele"
1	"asg-1 "	24.6861	8.693201	"cele"
1	"tlf-1 "	24.687	8.699945	"cele"
1	"cdk-8 "	24.6887	8.704131	"cele"
1	"cle-1 "	24.7044	8.714977	"cele"
1	"rpb-3 "	24.7081	8.729414	"cele"
1	"dhfr-1 "	24.7098	8.736545	"cele"
1	"gls-1 "	24.7106	8.739812	"cele"
1	"gska-3 "	24.7163	8.750487	"cele"
1	"imp-1 "	24.7201	8.75395	"cele"
1	"lmn-1 "	24.7248	8.764305	"cele"
1	"hlh-16 "	24.7388	8.767518	"cele"
1	"trt-1 "	24.754	8.769782	"cele"
1	"mfb-1 "	24.781	8.78257	"cele"
1	"sup-17 "	24.8062	8.795123	"cele"
1	"cids-2 "	24.8188	8.80642	"cele"
1	"twk-30 "	24.8301	8.810314	"cele"
1	"rps-15 "	24.8592	8.815994	"cele"
1	"hum-1 "	24.8919	8.848456	"cele"
1	"ztf-26 "	24.9113	8.857474	"cele"
1	"snf-2 "	24.9263	8.873539	"cele"
1	"unc-29 "	24.9624	8.899513	"cele"
1	"tsp-15 "	25.0056	8.929906	"cele"
1	"gei-11 "	25.0111	8.964219	"cele"
1	"mdt-31 "	25.0145	8.966643	"cele"
1	"spd-2 "	25.0158	8.968545	"cele"
1	"fasn-1 "	25.0198	8.980946	"cele"
1	"syx-7 "	25.027	9.002931	"cele"
1	"21ur-14332 "	25.0368	9.0045	"cele"
1	"fcp-1 "	25.0435	9.006629	"cele"
1	"tag-214 "	25.0508	9.011463	"cele"
