"chr"	"marker"	"cm"	"mb"	"sp"
1	"UGSF446"	69.905	11.764294	"sita"
1	"UGSF447"	70.04	12.894826	"sita"
1	"UGSF448"	70.175	13.210759	"sita"
1	"UGSF449"	70.309	13.92605	"sita"
1	"UGSF450"	70.579	14.428947	"sita"
1	"UGSF451"	70.714	15.955538	"sita"
1	"UGSF452"	70.714	16.573997	"sita"
1	"UGSF453"	70.714	17.059341	"sita"
1	"UGSF1002"	70.714	17.394663	"sita"
1	"UGSF839"	70.714	19.835131	"sita"
1	"UGSF838"	70.714	20.137079	"sita"
1	"UGSF454"	70.714	20.753828	"sita"
1	"UGSF455"	70.714	20.954608	"sita"
1	"UGSF456"	70.714	21.255776	"sita"
1	"UGSF457"	70.714	21.759726	"sita"
1	"UGSF458"	70.714	22.366599	"sita"
1	"UGSF459"	70.714	22.467352	"sita"
1	"UGSF460"	71.121	23.393282	"sita"
1	"UGSF461"	71.255	23.493315	"sita"
1	"UGSF462"	71.255	23.602347	"sita"
1	"UGSF463"	71.525	23.813513	"sita"
1	"UGSF464"	74.912	25.028417	"sita"
1	"UGSF465"	75.877	26.557918	"sita"
1	"UGSF466"	76.452	27.060742	"sita"
1	"UGSF467"	78.723	27.361846	"sita"
1	"UGSF468"	79.973	28.369364	"sita"
1	"UGSF469"	81.08	28.903053	"sita"
1	"UGSF470"	81.35	29.003206	"sita"
1	"UGSF471"	81.895	29.103798	"sita"
1	"UGSF472"	82.029	29.20557	"sita"
1	"UGSF473"	83.569	29.812754	"sita"
1	"UGSF474"	83.839	29.912926	"sita"
1	"UGSF475"	83.974	30.016861	"sita"
1	"UGSF476"	84.797	30.324082	"sita"
1	"UGSF477"	86.179	30.725412	"sita"
1	"UGSF478"	88.039	31.78549	"sita"
1	"UGSF479"	89.729	32.542643	"sita"
1	"UGSF480"	89.729	32.643876	"sita"
1	"UGSF481"	90.553	33.157314	"sita"
1	"UGSF482"	91.947	33.359443	"sita"
1	"UGSF491"	94.234	34.043971	"sita"
1	"UGSF490"	94.234	34.152457	"sita"
1	"UGSF489"	95.921	34.757004	"sita"
1	"UGSF488"	96.328	34.857428	"sita"
1	"UGSF487"	96.735	34.958702	"sita"
1	"UGSF486"	97.987	35.359748	"sita"
1	"UGSF485"	98.674	35.460038	"sita"
1	"UGSF484"	99.926	35.963871	"sita"
1	"UGSF483"	101.036	36.369694	"sita"
1	"UGSF492"	102.871	37.311325	"sita"
1	"UGSF493"	105.158	37.715201	"sita"
1	"UGSF494"	105.293	37.8164	"sita"
1	"UGSF495"	105.699	37.916847	"sita"
1	"UGSF496"	106.949	38.243061	"sita"
1	"UGSF497"	108.934	38.447318	"sita"
1	"UGSF498"	119.961	39.878012	"sita"
1	"UGSF499"	126.493	40.587487	"sita"
1	"UGSF500"	142.871	41.500944	"sita"
1	"UGSF501"	145.778	41.701737	"sita"
1	"UGSF502"	146.885	41.802014	"sita"
1	"UGSF503"	149.336	42.129708	"sita"
2	"UGSF159"	0	0.535347	"sita"
2	"UGSF160"	0.97	0.776919	"sita"
2	"UGSF158"	1.377	0.433141	"sita"
2	"UGSF161"	4.664	1.4744	"sita"
2	"UGSF162"	10.833	2.416	"sita"
2	"UGSF163"	12.818	2.517509	"sita"
2	"UGSF164"	12.818	2.618535	"sita"
2	"UGSF165"	14.803	2.933664	"sita"
2	"UGSF166"	17.243	3.364104	"sita"
2	"UGSF167"	18.64	3.576608	"sita"
2	"UGSF168"	23.035	4.351148	"sita"
2	"UGSF169"	23.178	4.557213	"sita"
2	"UGSF170"	24.001	5.019832	"sita"
2	"UGSF171"	24.971	5.230254	"sita"
2	"UGSF172"	27.136	5.444049	"sita"
2	"UGSF173"	28.685	5.546511	"sita"
2	"UGSF174"	28.955	5.646714	"sita"
2	"UGSF175"	32.394	6.188666	"sita"
2	"UGSF176"	32.801	6.695323	"sita"
2	"UGSF177"	34.359	7.007566	"sita"
2	"UGSF178"	36.891	7.212216	"sita"
2	"UGSF179"	38.771	7.644175	"sita"
2	"UGSF180"	39.316	7.744573	"sita"
2	"UGSF181"	39.863	7.846558	"sita"
2	"UGSF182"	39.998	8.263384	"sita"
2	"UGSF183"	40.542	8.470137	"sita"
2	"UGSF184"	41.087	8.996898	"sita"
2	"UGSF117"	41.087	9.382644	"sita"
2	"UGSF185"	42.18	10.262749	"sita"
2	"UGSF186"	42.18	10.46802	"sita"
2	"UGSF187"	44.775	10.569598	"sita"
2	"UGSF188"	47.369	10.786351	"sita"
2	"UGSF189"	47.369	11.414871	"sita"
2	"UGSF190"	47.369	11.515749	"sita"
2	"UGSF191"	47.776	11.922195	"sita"
2	"UGSF192"	48.46	12.02313	"sita"
2	"UGSF193"	49.854	12.354712	"sita"
2	"UGSF194"	49.854	14.069273	"sita"
2	"UGSF195"	49.854	14.280832	"sita"
2	"UGSF196"	49.854	14.597484	"sita"
2	"UGSF197"	49.854	14.803399	"sita"
2	"UGSF198"	49.854	15.131063	"sita"
2	"UGSF199"	49.854	15.340585	"sita"
2	"UGSF200"	51.249	17.313743	"sita"
2	"UGSF201"	51.249	17.624044	"sita"
2	"UGSF202"	51.249	18.315885	"sita"
2	"UGSF203"	51.249	18.417176	"sita"
2	"UGSF205"	51.249	18.724963	"sita"
2	"UGSF207"	51.383	19.971845	"sita"
2	"UGSF995"	51.518	20.34403	"sita"
2	"UGSF996"	51.518	20.757366	"sita"
2	"UGSF997"	51.518	21.276502	"sita"
2	"UGSF998"	51.518	21.609262	"sita"
2	"UGSF999"	51.518	22.01932	"sita"
2	"UGSF1000"	51.518	22.634007	"sita"
2	"UGSF649"	51.518	22.982846	"sita"
2	"UGSF208"	51.518	23.206251	"sita"
2	"UGSF209"	51.652	23.521052	"sita"
2	"UGSF211"	54.962	24.804313	"sita"
2	"UGSF212"	58.293	25.108523	"sita"
2	"UGSF213"	58.428	25.214757	"sita"
2	"UGSF214"	61.023	26.463184	"sita"
2	"UGSF215"	61.429	26.795066	"sita"
2	"UGSF216"	61.7	27.012165	"sita"
2	"UGSF217"	63.684	27.632756	"sita"
2	"UGSF218"	65.669	28.040669	"sita"
2	"UGSF219"	65.669	28.141568	"sita"
2	"UGSF220"	67.356	28.546681	"sita"
2	"UGSF221"	68.179	29.258743	"sita"
2	"UGSF223"	69.573	29.772502	"sita"
2	"UGSF224"	69.573	29.892143	"sita"
2	"UGSF225"	70.69	29.993122	"sita"
2	"UGSF226"	71.807	30.094345	"sita"
2	"UGSF227"	71.807	30.199772	"sita"
2	"UGSF228"	71.941	30.500655	"sita"
2	"UGSF229"	74.599	31.335032	"sita"
2	"UGSF230"	75.963	31.535532	"sita"
2	"UGSF231"	77.213	32.043581	"sita"
2	"UGSF232"	79.201	32.755263	"sita"
2	"UGSF233"	80.741	32.956831	"sita"
2	"UGSF234"	81.286	33.158083	"sita"
2	"UGSF235"	82.109	33.990435	"sita"
2	"UGSF236"	82.109	34.091953	"sita"
2	"UGSF237"	82.109	34.192043	"sita"
2	"UGSF238"	83.509	34.595504	"sita"
2	"UGSF239"	84.193	35.00072	"sita"
2	"UGSF240"	84.737	35.209291	"sita"
2	"UGSF241"	85.56	35.345565	"sita"
2	"UGSF242"	86.384	35.559584	"sita"
2	"UGSF243"	92.917	36.806055	"sita"
2	"UGSF244"	93.2	37.008515	"sita"
2	"UGSF245"	93.471	37.51928	"sita"
2	"UGSF246"	94.015	37.619281	"sita"
2	"UGSF247"	96	37.925072	"sita"
2	"UGSF248"	96	38.331064	"sita"
2	"UGSF249"	98.594	39.040231	"sita"
2	"UGSF250"	101.034	39.243507	"sita"
2	"UGSF251"	101.579	39.653691	"sita"
2	"UGSF252"	101.579	39.755271	"sita"
2	"UGSF253"	102.123	39.856395	"sita"
2	"UGSF254"	103.811	40.157737	"sita"
2	"UGSF255"	104.634	40.560784	"sita"
2	"UGSF256"	108.683	40.87103	"sita"
2	"UGSF257"	111.434	41.275645	"sita"
2	"UGSF258"	112.54	41.376196	"sita"
2	"UGSF259"	113.935	41.680149	"sita"
2	"UGSF260"	114.205	41.784713	"sita"
2	"UGSF261"	115.169	41.891056	"sita"
2	"UGSF262"	115.304	41.991075	"sita"
2	"UGSF263"	117.439	42.19452	"sita"
2	"UGSF264"	117.747	42.294968	"sita"
2	"UGSF265"	119.84	42.701509	"sita"
2	"UGSF266"	120.663	43.128299	"sita"
2	"UGSF267"	121.542	43.229277	"sita"
2	"UGSF268"	125.606	44.052755	"sita"
2	"UGSF269"	128.8	44.15321	"sita"
2	"UGSF270"	129.07	44.2537	"sita"
2	"UGSF271"	129.615	44.454312	"sita"
2	"UGSF272"	132.365	45.06658	"sita"
2	"UGSF273"	132.772	45.16914	"sita"
2	"UGSF274"	133.042	45.37361	"sita"
2	"UGSF275"	133.725	45.475402	"sita"
2	"UGSF276"	136.012	45.778335	"sita"
2	"UGSF277"	136.573	45.878442	"sita"
2	"UGSF278"	137.663	46.180292	"sita"
2	"UGSF279"	141.881	46.783474	"sita"
2	"UGSF280"	142.29	46.983917	"sita"
2	"UGSF281"	146.675	47.38632	"sita"
2	"UGSF282"	148.069	47.487301	"sita"
2	"UGSF283"	149.383	47.690219	"sita"
2	"UGSF284"	153.723	48.399754	"sita"
2	"UGSF285"	157.606	48.803475	"sita"
2	"UGSF286"	157.606	48.903633	"sita"
2	"UGSF287"	158.153	49.104792	"sita"
3	"UGSF675"	0	0.813036	"sita"
3	"UGSF674"	1.746	0.913524	"sita"
3	"UGSF673"	3.144	1.013693	"sita"
3	"UGSF672"	9.171	1.416681	"sita"
3	"UGSF671"	16.473	1.919048	"sita"
3	"UGSF670"	18.34	2.121041	"sita"
3	"UGSF669"	19.304	2.324759	"sita"
3	"UGSF821"	21.75	2.65561	"sita"
3	"UGSF822"	38.077	3.726911	"sita"
3	"UGSF823"	41.354	3.929153	"sita"
3	"UGSF824"	42.918	4.132746	"sita"
3	"UGSF825"	43.601	4.233043	"sita"
3	"UGSF826"	47.819	4.735835	"sita"
3	"UGSF827"	51.369	4.940178	"sita"
3	"UGSF828"	53.507	5.144761	"sita"
3	"UGSF829"	54.614	5.280666	"sita"
3	"UGSF785"	54.748	5.301002	"sita"
3	"UGSF784"	55.572	5.602258	"sita"
3	"UGSF783"	56.68	5.809187	"sita"
3	"UGSF782"	57.096	6.158506	"sita"
3	"UGSF781"	57.641	6.366451	"sita"
3	"UGSF780"	57.641	6.475187	"sita"
3	"UGSF885"	61.19	6.934887	"sita"
3	"UGSF884"	62.223	7.502595	"sita"
3	"UGSF883"	64.315	7.706211	"sita"
3	"UGSF882"	64.315	7.807363	"sita"
3	"UGSF881"	65.71	8.218721	"sita"
3	"UGSF880"	65.71	8.320253	"sita"
3	"UGSF879"	66.254	8.420473	"sita"
3	"UGSF878"	66.799	8.723679	"sita"
3	"UGSF877"	66.799	8.823847	"sita"
3	"UGSF876"	67.69	10.184233	"sita"
3	"UGSF875"	70.056	11.007299	"sita"
3	"UGSF874"	70.056	11.218236	"sita"
3	"UGSF873"	70.463	11.31951	"sita"
3	"UGSF872"	71.147	12.025956	"sita"
3	"UGSF871"	71.417	12.541077	"sita"
3	"UGSF870"	72.24	12.973126	"sita"
3	"UGSF869"	74.838	13.074563	"sita"
3	"UGSF867"	78.391	14.243464	"sita"
3	"UGSF866"	79.074	14.343676	"sita"
3	"UGSF865"	79.074	14.444658	"sita"
3	"UGSF864"	79.344	14.549235	"sita"
3	"UGSF863"	79.344	14.751887	"sita"
3	"UGSF862"	82.09	15.310849	"sita"
3	"UGSF861"	83.215	15.411264	"sita"
3	"UGSF860"	83.622	15.936443	"sita"
3	"UGSF859"	83.892	16.137834	"sita"
3	"UGSF858"	85.936	16.24409	"sita"
3	"UGSF857"	90.07	17.652907	"sita"
3	"UGSF856"	90.899	17.954295	"sita"
3	"UGSF855"	92.305	18.857682	"sita"
3	"UGSF854"	92.305	18.958175	"sita"
3	"UGSF853"	92.44	19.260775	"sita"
3	"UGSF852"	93.263	20.284199	"sita"
3	"UGSF851"	93.807	20.600096	"sita"
3	"UGSF850"	94.491	21.004899	"sita"
3	"UGSF849"	95.035	21.108156	"sita"
3	"UGSF848"	96.142	21.409052	"sita"
3	"UGSF847"	97.249	21.61153	"sita"
3	"UGSF846"	98.646	22.228406	"sita"
3	"UGSF845"	100.936	22.748838	"sita"
3	"UGSF844"	103.223	23.128545	"sita"
3	"UGSF843"	103.759	23.228745	"sita"
3	"UGSF842"	103.767	23.657614	"sita"
3	"UGSF841"	103.767	23.866558	"sita"
3	"UGSF840"	104.591	24.47724	"sita"
3	"UGSF837"	105.414	25.239463	"sita"
3	"UGSF836"	106.378	26.787501	"sita"
3	"UGSF835"	107.488	27.431935	"sita"
3	"UGSF834"	107.488	28.036259	"sita"
3	"UGSF833"	107.488	28.4768	"sita"
3	"UGSF832"	107.488	28.794591	"sita"
3	"UGSF831"	107.622	28.99534	"sita"
3	"UGSF830"	107.757	29.096442	"sita"
3	"UGSF1003"	107.757	31.545786	"sita"
3	"UGSF1004"	107.757	31.692899	"sita"
3	"UGSF1005"	108.027	32.618416	"sita"
3	"UGSF1007"	108.161	33.228724	"sita"
3	"UGSF1008"	110.35	33.743789	"sita"
3	"UGSF786"	112.387	34.54988	"sita"
3	"UGSF787"	112.521	34.650223	"sita"
3	"UGSF788"	112.656	34.752752	"sita"
3	"UGSF789"	112.656	35.565782	"sita"
3	"UGSF790"	112.656	37.101959	"sita"
3	"UGSF791"	114.196	38.33836	"sita"
3	"UGSF792"	114.33	38.754789	"sita"
3	"UGSF793"	115.878	38.856911	"sita"
3	"UGSF794"	117.87	39.180338	"sita"
3	"UGSF795"	118.005	39.280506	"sita"
3	"UGSF796"	118.005	39.683615	"sita"
3	"UGSF797"	118.691	39.885573	"sita"
3	"UGSF798"	119.377	40.197477	"sita"
3	"UGSF799"	120.06	41.02867	"sita"
3	"UGSF800"	122.195	41.228836	"sita"
3	"UGSF801"	122.195	41.535348	"sita"
3	"UGSF802"	122.602	42.357898	"sita"
3	"UGSF803"	124.437	42.678708	"sita"
3	"UGSF804"	127.912	43.219388	"sita"
3	"UGSF805"	128.388	43.751015	"sita"
3	"UGSF806"	128.794	43.961175	"sita"
3	"UGSF807"	132.02	44.996431	"sita"
3	"UGSF808"	132.984	45.298545	"sita"
3	"UGSF809"	133.119	45.513905	"sita"
3	"UGSF810"	134.809	46.026761	"sita"
3	"UGSF811"	137.875	46.841004	"sita"
3	"UGSF812"	138.009	46.942517	"sita"
3	"UGSF813"	151.589	47.851368	"sita"
3	"UGSF814"	170.57	48.870756	"sita"
3	"UGSF815"	173.907	49.173531	"sita"
3	"UGSF816"	177.621	49.710304	"sita"
3	"UGSF817"	179.018	49.811838	"sita"
3	"UGSF818"	179.704	50.028257	"sita"
3	"UGSF819"	183.922	50.329376	"sita"
3	"UGSF820"	184.879	50.448273	"sita"
4	"UGSF886"	0	0.431386	"sita"
4	"UGSF887"	1.696	0.531515	"sita"
4	"UGSF888"	3.831	0.734839	"sita"
4	"UGSF889"	7.218	0.835853	"sita"
4	"UGSF890"	11.099	1.147429	"sita"
4	"UGSF891"	18.099	1.660218	"sita"
4	"UGSF892"	20.742	1.863171	"sita"
4	"UGSF893"	30.164	2.690445	"sita"
4	"UGSF894"	31.559	2.993245	"sita"
4	"UGSF895"	37.604	3.607446	"sita"
4	"UGSF896"	41.368	4.00898	"sita"
4	"UGSF897"	43.824	5.020093	"sita"
4	"UGSF898"	47.066	5.4223	"sita"
4	"UGSF899"	47.472	6.187065	"sita"
4	"UGSF900"	47.879	6.287868	"sita"
4	"UGSF901"	48.014	6.414614	"sita"
4	"UGSF902"	48.014	6.626277	"sita"
4	"UGSF903"	48.014	6.739421	"sita"
4	"UGSF904"	48.837	6.940032	"sita"
4	"UGSF905"	51.924	7.049872	"sita"
4	"UGSF906"	55.659	7.46051	"sita"
4	"UGSF907"	55.659	7.561334	"sita"
4	"UGSF908"	55.929	7.66332	"sita"
4	"UGSF909"	55.929	8.412233	"sita"
4	"UGSF910"	56.063	8.612782	"sita"
4	"UGSF911"	56.198	8.712806	"sita"
4	"UGSF912"	56.605	9.215732	"sita"
4	"UGSF913"	57.428	10.31386	"sita"
4	"UGSF914"	57.428	10.537911	"sita"
4	"UGSF915"	57.698	10.638621	"sita"
4	"UGSF916"	57.968	11.358052	"sita"
4	"UGSF917"	58.241	12.423483	"sita"
4	"UGSF918"	58.789	12.6802	"sita"
4	"UGSF919"	58.789	12.806134	"sita"
4	"UGSF920"	58.789	12.906326	"sita"
4	"UGSF921"	59.059	13.325637	"sita"
4	"UGSF923"	59.059	14.159251	"sita"
4	"UGSF924"	59.059	14.259287	"sita"
4	"UGSF925"	59.193	14.359543	"sita"
4	"UGSF926"	59.328	14.783026	"sita"
4	"UGSF927"	59.328	14.885344	"sita"
4	"UGSF928"	59.328	15.086435	"sita"
4	"UGSF929"	59.462	15.694404	"sita"
4	"UGSF930"	59.462	15.817261	"sita"
4	"UGSF931"	59.462	16.842151	"sita"
4	"UGSF932"	59.462	17.452751	"sita"
4	"UGSF933"	59.462	18.901784	"sita"
4	"UGSF934"	60.727	19.305565	"sita"
4	"UGSF935"	61.991	19.414098	"sita"
4	"UGSF936"	61.991	19.720534	"sita"
4	"UGSF937"	62.398	21.177977	"sita"
4	"UGSF938"	62.805	21.556347	"sita"
4	"UGSF939"	62.805	21.732005	"sita"
4	"UGSF940"	62.805	21.934883	"sita"
4	"UGSF941"	62.805	22.143735	"sita"
4	"UGSF942"	62.805	22.84649	"sita"
4	"UGSF943"	62.805	23.156341	"sita"
4	"UGSF944"	62.939	23.257235	"sita"
4	"UGSF945"	63.074	23.578134	"sita"
4	"UGSF946"	63.074	23.900737	"sita"
4	"UGSF947"	65.361	24.417726	"sita"
4	"UGSF948"	67.648	24.522498	"sita"
4	"UGSF949"	67.648	26.459125	"sita"
4	"UGSF950"	67.648	26.559334	"sita"
4	"UGSF951"	67.648	26.881757	"sita"
4	"UGSF952"	67.648	27.087453	"sita"
4	"UGSF953"	67.782	27.187801	"sita"
4	"UGSF954"	67.917	27.40792	"sita"
4	"UGSF955"	67.917	27.609354	"sita"
4	"UGSF956"	69.023	27.712074	"sita"
4	"UGSF957"	71.721	28.232272	"sita"
4	"UGSF958"	73.639	28.334487	"sita"
4	"UGSF959"	73.909	28.697295	"sita"
4	"UGSF960"	73.909	28.911272	"sita"
4	"UGSF961"	74.454	30.054438	"sita"
4	"UGSF963"	75.561	30.681982	"sita"
4	"UGSF964"	76.384	31.087583	"sita"
4	"UGSF965"	76.928	31.288378	"sita"
4	"UGSF966"	76.928	31.388654	"sita"
4	"UGSF967"	76.928	31.489349	"sita"
4	"UGSF968"	81.179	32.19849	"sita"
4	"UGSF969"	83.806	32.299334	"sita"
4	"UGSF970"	84.35	32.408115	"sita"
4	"UGSF971"	87.416	32.822631	"sita"
4	"UGSF972"	88.101	33.126267	"sita"
4	"UGSF973"	88.786	33.226588	"sita"
4	"UGSF974"	89.056	33.427587	"sita"
4	"UGSF983"	90.306	33.925933	"sita"
4	"UGSF982"	90.995	34.033348	"sita"
4	"UGSF981"	92.107	34.238677	"sita"
4	"UGSF980"	94.242	34.849968	"sita"
4	"UGSF979"	94.652	35.261633	"sita"
4	"UGSF978"	95.478	35.610734	"sita"
4	"UGSF977"	96.728	36.019769	"sita"
4	"UGSF976"	98.863	36.239436	"sita"
4	"UGSF975"	99.133	36.341062	"sita"
4	"UGSF986"	103.348	36.810373	"sita"
4	"UGSF985"	104.171	36.911215	"sita"
4	"UGSF992"	104.171	36.911215	"sita"
4	"UGSF984"	104.718	37.012231	"sita"
4	"UGSF987"	108.109	37.852525	"sita"
4	"UGSF988"	110.859	38.070151	"sita"
4	"UGSF989"	126.597	39.813624	"sita"
4	"UGSF990"	128.377	39.91407	"sita"
4	"UGSF991"	129.019	40.221289	"sita"
5	"UGSF310"	0	0.522566	"sita"
5	"UGSF309"	5.81	1.939317	"sita"
5	"UGSF308"	9.166	2.139743	"sita"
5	"UGSF307"	13.229	2.648627	"sita"
5	"UGSF306"	28.877	3.662089	"sita"
5	"UGSF305"	31.065	3.763336	"sita"
5	"UGSF304"	35.293	4.585291	"sita"
5	"UGSF303"	41.096	5.709474	"sita"
5	"UGSF302"	41.238	5.814774	"sita"
5	"UGSF301"	47.401	7.483322	"sita"
5	"UGSF300"	47.947	7.584497	"sita"
5	"UGSF299"	51.174	9.35178	"sita"
5	"UGSF298"	51.444	9.452507	"sita"
5	"UGSF297"	51.692	9.759962	"sita"
5	"UGSF296"	52.822	10.368875	"sita"
5	"UGSF295"	52.822	10.470154	"sita"
5	"UGSF294"	52.956	10.772669	"sita"
5	"UGSF293"	56.431	11.596484	"sita"
5	"UGSF292"	61.106	11.901835	"sita"
5	"UGSF288"	61.652	12.316821	"sita"
5	"UGSF289"	62.759	12.723023	"sita"
5	"UGSF290"	63.304	13.748707	"sita"
5	"UGSF291"	63.304	13.956289	"sita"
5	"UGSF311"	63.574	14.134408	"sita"
5	"UGSF312"	63.574	14.348701	"sita"
5	"UGSF313"	63.844	14.650199	"sita"
5	"UGSF314"	63.844	14.85103	"sita"
5	"UGSF315"	63.844	15.051754	"sita"
5	"UGSF316"	63.844	15.457279	"sita"
5	"UGSF317"	63.844	15.662056	"sita"
5	"UGSF318"	63.844	15.863791	"sita"
5	"UGSF319"	63.844	15.967572	"sita"
5	"UGSF320"	63.844	16.611095	"sita"
5	"UGSF321"	63.844	16.815464	"sita"
5	"UGSF322"	63.844	17.118041	"sita"
5	"UGSF323"	63.844	17.519709	"sita"
5	"UGSF324"	63.844	19.068804	"sita"
5	"UGSF1001"	63.844	20.141201	"sita"
5	"UGSF325"	63.844	21.937551	"sita"
5	"UGSF326"	63.844	22.860313	"sita"
5	"UGSF327"	64.114	23.263193	"sita"
5	"UGSF328"	64.114	23.363251	"sita"
5	"UGSF329"	64.659	23.868418	"sita"
5	"UGSF330"	66.643	24.999315	"sita"
5	"UGSF331"	67.75	25.312056	"sita"
5	"UGSF332"	67.75	25.412642	"sita"
5	"UGSF333"	68.294	25.814884	"sita"
5	"UGSF334"	69.401	26.164965	"sita"
5	"UGSF335"	71.236	26.646438	"sita"
5	"UGSF336"	72.63	31.646976	"sita"
5	"UGSF337"	72.63	26.957228	"sita"
5	"UGSF338"	72.63	27.057407	"sita"
5	"UGSF339"	73.307	27.158816	"sita"
5	"UGSF340"	73.997	27.258968	"sita"
5	"UGSF341"	74.821	27.850023	"sita"
5	"UGSF342"	74.821	28.052064	"sita"
5	"UGSF343"	75.227	28.153068	"sita"
5	"UGSF344"	77.063	28.457793	"sita"
5	"UGSF345"	77.063	28.562054	"sita"
5	"UGSF346"	77.333	28.767842	"sita"
5	"UGSF347"	81.055	29.300187	"sita"
5	"UGSF348"	88.202	30.441418	"sita"
5	"UGSF349"	90.04	30.543503	"sita"
5	"UGSF350"	90.31	30.644772	"sita"
5	"UGSF351"	93.697	31.156358	"sita"
5	"UGSF352"	93.697	31.461721	"sita"
5	"UGSF353"	94.821	32.27346	"sita"
5	"UGSF354"	95.91	32.578404	"sita"
5	"UGSF355"	98.818	32.987161	"sita"
5	"UGSF356"	101.105	33.397292	"sita"
5	"UGSF357"	101.928	33.917484	"sita"
5	"UGSF358"	103.615	34.626198	"sita"
5	"UGSF359"	104.432	35.029317	"sita"
5	"UGSF360"	106.929	35.13068	"sita"
5	"UGSF361"	111.327	35.434824	"sita"
5	"UGSF362"	113.925	35.536435	"sita"
5	"UGSF363"	115.041	35.738722	"sita"
5	"UGSF364"	116.443	35.839125	"sita"
5	"UGSF365"	118.837	36.86307	"sita"
5	"UGSF366"	123.459	38.889951	"sita"
5	"UGSF367"	123.866	39.092133	"sita"
5	"UGSF368"	125.406	39.395495	"sita"
5	"UGSF369"	125.813	39.60084	"sita"
5	"UGSF370"	126.083	39.701363	"sita"
5	"UGSF371"	126.353	39.904925	"sita"
5	"UGSF372"	128.342	40.00556	"sita"
5	"UGSF373"	129.87	40.212171	"sita"
5	"UGSF374"	130.028	40.412879	"sita"
5	"UGSF375"	130.992	40.946128	"sita"
5	"UGSF376"	131.13	41.046239	"sita"
5	"UGSF377"	131.405	41.147065	"sita"
5	"UGSF378"	132.372	41.349043	"sita"
5	"UGSF379"	134.059	41.852157	"sita"
5	"UGSF380"	134.059	42.156542	"sita"
5	"UGSF381"	135.454	42.458278	"sita"
5	"UGSF382"	136.848	42.663522	"sita"
5	"UGSF383"	138.836	42.864913	"sita"
5	"UGSF384"	139.383	43.069049	"sita"
5	"UGSF385"	139.653	43.169135	"sita"
5	"UGSF386"	139.923	43.269385	"sita"
5	"UGSF387"	141.5	43.485175	"sita"
5	"UGSF388"	150.461	44.912514	"sita"
5	"UGSF389"	155.192	45.115725	"sita"
5	"UGSF390"	156.88	45.216044	"sita"
5	"UGSF391"	158.57	45.417369	"sita"
5	"UGSF392"	160.708	45.620207	"sita"
5	"UGSF393"	161.814	45.720701	"sita"
5	"UGSF394"	165.727	45.92207	"sita"
5	"UGSF395"	165.997	46.023259	"sita"
5	"UGSF396"	178.006	46.63046	"sita"
5	"UGSF397"	178.838	46.731631	"sita"
5	"UGSF398"	180.973	47.038095	"sita"
5	"UGSF399"	181.546	47.138982	"sita"
6	"UGSF676"	0	0.20689	"sita"
6	"UGSF677"	0.41	0.307463	"sita"
6	"UGSF678"	0.41	0.408777	"sita"
6	"UGSF679"	3.317	0.61336	"sita"
6	"UGSF680"	6.067	0.939721	"sita"
6	"UGSF704"	7.902	1.177524	"sita"
6	"UGSF703"	9.009	1.278094	"sita"
