"chr"	"marker"	"cm"	"mb"	"sp"
1	"0143"	75.66	114.043399	"clup"
1	"0144"	76.58	115.039086	"clup"
1	"0145_RD"	76.58	115.791212	"clup"
1	"0146"	76.58	116.440029	"clup"
1	"0147"	77.6	117.407388	"clup"
1	"0148"	78.72	118.159717	"clup"
1	"0149"	78.72	118.942465	"clup"
1	"0150"	80.16	119.814969	"clup"
2	"0153"	0	1.779003	"clup"
2	"0154"	0	2.732257	"clup"
2	"0155"	0	3.538704	"clup"
2	"0157"	8.19	17.497947	"clup"
2	"0158"	7.41	16.581341	"clup"
2	"0159"	4.49	16.092912	"clup"
2	"0159_RD"	5.39	16.223385	"clup"
2	"0160"	3.57	15.128543	"clup"
2	"0161"	2.83	14.139092	"clup"
2	"0162"	2.83	13.215669	"clup"
2	"0163"	2.27	12.609465	"clup"
2	"0164"	2.27	11.800467	"clup"
2	"0165"	2.27	10.964333	"clup"
2	"0166"	1.58	10.016543	"clup"
2	"0166_RD"	1.58	10.090763	"clup"
2	"0167_RD"	1.27	9.184091	"clup"
2	"0168"	1.27	9.003369	"clup"
2	"0168_RD"	1.27	9.123454	"clup"
2	"0169"	1.27	8.092799	"clup"
2	"0170"	0	7.454773	"clup"
2	"0171"	8.57	18.566701	"clup"
2	"0172"	9.1	19.269185	"clup"
2	"0173"	9.1	20.104926	"clup"
2	"0174"	9.1	20.454547	"clup"
2	"0175"	9.55	20.8174	"clup"
2	"0176"	10.02	21.580862	"clup"
2	"0176_RD"	10.02	21.528861	"clup"
2	"0177"	10.89	22.288124	"clup"
2	"0178"	12.16	22.974926	"clup"
2	"0179"	12.45	23.935108	"clup"
2	"0180"	13.22	24.781423	"clup"
2	"0181"	15.75	25.448017	"clup"
2	"0181_RD"	15.75	25.529641	"clup"
2	"0182_RD"	15.78	26.39174	"clup"
2	"0183"	17.23	27.322501	"clup"
2	"0185"	19.23	28.914701	"clup"
2	"0186"	20.32	29.875324	"clup"
2	"0187"	20.32	30.733818	"clup"
2	"0188"	21.4	31.71841	"clup"
2	"0189"	21.4	31.769984	"clup"
2	"0190_RD"	21.4	31.80109	"clup"
2	"0191"	22.41	32.730305	"clup"
2	"0192"	23.34	33.276316	"clup"
2	"0193"	23.34	34.108564	"clup"
2	"0194"	24.02	34.938005	"clup"
2	"0195"	25.11	35.831262	"clup"
2	"0196"	25.7	36.80432	"clup"
2	"0197"	25.7	37.67729	"clup"
2	"0197_RD"	25.7	37.747525	"clup"
2	"0198"	25.7	38.664976	"clup"
2	"0199"	26.77	39.565303	"clup"
2	"02_032D_CA"	19.23	29.502077	"clup"
2	"02_037A_CA"	23.34	34.167916	"clup"
2	"02_060A_CA"	34.36	57.952212	"clup"
2	"0200"	27.07	40.380649	"clup"
2	"0201"	27.47	41.219525	"clup"
2	"0202"	27.47	41.596635	"clup"
2	"0203"	27.47	42.481707	"clup"
2	"0204"	28.98	42.88381	"clup"
2	"0205"	28.98	43.755393	"clup"
2	"0206"	28.98	44.53244	"clup"
2	"0207"	28.98	45.441885	"clup"
2	"0208_RD"	29.46	46.088876	"clup"
2	"0209"	29.66	46.971589	"clup"
2	"0210"	29.85	47.934161	"clup"
2	"0211"	29.85	48.264184	"clup"
2	"0212"	30.49	48.616892	"clup"
2	"0213"	30.49	49.450846	"clup"
2	"0214_RD"	30.49	50.476391	"clup"
2	"0215"	30.49	50.999955	"clup"
2	"0216"	31.84	52.000482	"clup"
2	"0217"	32.85	52.769185	"clup"
2	"0218"	33.55	53.726678	"clup"
2	"0219"	33.55	54.656408	"clup"
2	"0220"	33.55	54.892041	"clup"
2	"0221"	33.55	55.090669	"clup"
2	"0223"	34.36	56.726943	"clup"
2	"0224"	34.36	57.110784	"clup"
2	"0225_RD"	35.76	58.068319	"clup"
2	"0226"	35.76	58.787536	"clup"
2	"0227"	36.54	59.367552	"clup"
2	"0228"	36.54	60.163898	"clup"
2	"0229"	36.54	61.057675	"clup"
2	"0230"	42.91	62.00729	"clup"
2	"0231"	42.91	62.762957	"clup"
2	"0232"	44.56	63.73147	"clup"
2	"0234"	46.25	65.483325	"clup"
2	"0235"	49.91	66.455683	"clup"
2	"0236"	50.53	67.147915	"clup"
2	"0237"	50.81	68.072318	"clup"
2	"0237_RD"	50.53	67.994191	"clup"
2	"0238"	50.84	68.464627	"clup"
2	"0239"	50.84	69.458099	"clup"
2	"0240"	50.84	70.126289	"clup"
2	"0240_RD"	50.84	70.135371	"clup"
2	"0241"	53.28	70.853537	"clup"
2	"0242"	54.39	71.681368	"clup"
2	"0243"	55.44	72.667026	"clup"
2	"0244"	55.44	73.468003	"clup"
2	"0245"	55.44	74.366603	"clup"
2	"0246"	57.44	75.308587	"clup"
2	"0247_RD"	57.44	75.440763	"clup"
2	"0248"	59.07	76.43372	"clup"
2	"0249"	59.07	76.982974	"clup"
2	"0250"	59.07	77.829981	"clup"
2	"0251"	60.46	78.451979	"clup"
2	"0252"	60.46	78.880782	"clup"
2	"0253"	62.39	79.700171	"clup"
2	"0254"	63.97	80.404103	"clup"
2	"0255"	65.67	81.153057	"clup"
2	"0256"	67.85	82.105775	"clup"
2	"0257"	71.06	82.62952	"clup"
2	"0258"	73.14	83.145904	"clup"
9	"0259_RD"	11.17	17.526129	"clup"
18	"0260"	4.69	19.434902	"clup"
18	"0260_RD"	4.69	19.28089	"clup"
18	"0261"	5.17	19.848284	"clup"
18	"0261_RD"	5.96	19.861802	"clup"
2	"0262"	73.24	84.947496	"clup"
3	"0265"	0	1.473079	"clup"
3	"0266"	0	2.159498	"clup"
3	"0267"	0	2.866797	"clup"
3	"0268"	0	3.305419	"clup"
3	"0269"	0	3.969932	"clup"
3	"0270"	0.48	4.873013	"clup"
3	"0271"	0.62	5.799571	"clup"
3	"0272"	0.83	6.03871	"clup"
3	"0273"	0.83	6.076285	"clup"
3	"0274"	0.83	6.572481	"clup"
3	"0275"	0.83	7.405437	"clup"
3	"0276"	0.95	8.211949	"clup"
3	"0277"	1.89	8.452174	"clup"
3	"0278"	1.89	9.035801	"clup"
3	"0279"	1.89	9.740791	"clup"
3	"0280"	1.9	10.736143	"clup"
3	"0281"	4.19	11.717766	"clup"
3	"0281_RD"	4.19	11.761153	"clup"
3	"0282"	4.95	12.462485	"clup"
3	"0283"	4.95	13.003707	"clup"
3	"0284"	5.61	13.868866	"clup"
3	"0285"	7.13	14.798303	"clup"
3	"0286_RD"	7.13	16.069773	"clup"
3	"0287"	7.13	16.717361	"clup"
3	"0288"	8.46	17.221973	"clup"
3	"0289"	9.11	17.907926	"clup"
3	"0290"	9.11	18.758327	"clup"
3	"0291"	9.11	19.695499	"clup"
3	"0292"	9.77	20.566306	"clup"
3	"0293"	11.5	21.501807	"clup"
3	"0294"	11.53	22.283891	"clup"
3	"0295_RD"	11.63	23.184908	"clup"
3	"0296"	12.33	24.06232	"clup"
3	"0297"	12.63	24.75755	"clup"
3	"0298"	13.76	25.678862	"clup"
3	"0299"	13.76	26.132142	"clup"
3	"03_034A_CA"	17.69	31.341456	"clup"
3	"03_058G_CA"	34.41	55.692956	"clup"
3	"03_067B_CA"	41.61	64.305843	"clup"
3	"0300"	14.76	27.092093	"clup"
3	"0301"	14.76	28.002337	"clup"
3	"0302"	16.37	28.877332	"clup"
3	"0303"	17.4	29.721153	"clup"
3	"0304"	17.69	30.624324	"clup"
3	"0305"	17.69	30.965017	"clup"
3	"0306"	17.69	32.114904	"clup"
3	"0307"	17.69	32.389439	"clup"
3	"0308"	19.58	33.083924	"clup"
3	"0309"	19.58	33.963098	"clup"
3	"0309_RD"	19.58	33.952229	"clup"
3	"0310"	19.58	34.939085	"clup"
3	"0311"	19.58	35.339059	"clup"
3	"0312"	19.58	36.15743	"clup"
3	"0313"	19.58	36.808259	"clup"
3	"0314"	20.32	37.556963	"clup"
3	"0315"	21.03	38.473585	"clup"
3	"0316"	21.03	39.304534	"clup"
3	"0317"	22.03	40.114862	"clup"
3	"0318"	23.06	40.927708	"clup"
3	"0319"	24.02	41.857612	"clup"
3	"0321"	24.02	43.604614	"clup"
3	"0322"	26.99	44.519057	"clup"
3	"0323_RD"	27.61	45.384352	"clup"
3	"0324"	27.61	46.255115	"clup"
3	"0325"	28.4	47.06342	"clup"
3	"0326"	29.24	47.69216	"clup"
3	"0327"	29.24	48.661814	"clup"
3	"0328"	30.13	49.221144	"clup"
3	"0330"	32.11	51.126499	"clup"
3	"0331"	32.69	52.068602	"clup"
3	"0333"	33.47	53.912453	"clup"
3	"0334_RD"	34.4	54.588465	"clup"
3	"0335"	34.41	55.395931	"clup"
3	"0336"	34.41	55.957146	"clup"
3	"0336_RD"	34.41	55.919543	"clup"
3	"0337"	34.99	56.754549	"clup"
3	"0338"	35.4	57.679138	"clup"
3	"0339"	36.14	58.475526	"clup"
3	"0340"	36.57	59.430569	"clup"
3	"0341"	38.43	60.027327	"clup"
3	"0341_RD"	36.97	59.834623	"clup"
3	"0342"	38.43	60.875465	"clup"
3	"0343"	39.52	61.308435	"clup"
3	"0344"	39.52	62.224869	"clup"
3	"0345_RD"	39.52	62.754888	"clup"
3	"0346"	39.52	63.522412	"clup"
3	"0347"	41.61	64.273483	"clup"
3	"0348"	42.2	65.260883	"clup"
3	"0349"	43.11	65.965429	"clup"
3	"0350"	43.58	66.898044	"clup"
3	"0352"	44.57	68.395472	"clup"
3	"0353"	44.57	69.001223	"clup"
3	"0354_RD"	44.57	69.610397	"clup"
3	"0355"	44.57	70.585152	"clup"
3	"0356"	46.78	71.521708	"clup"
3	"0356_RD"	46.78	71.6397	"clup"
3	"0357"	47.78	72.32051	"clup"
3	"0358"	47.79	72.636591	"clup"
3	"0360"	48.56	74.13544	"clup"
3	"0361"	50.64	75.046761	"clup"
3	"0362"	50.64	76.013677	"clup"
3	"0363"	50.64	76.933808	"clup"
3	"0364"	51.98	77.192617	"clup"
3	"0365"	51.98	78.072167	"clup"
3	"0366"	53.15	78.842781	"clup"
3	"0367"	53.79	79.749779	"clup"
3	"0368"	53.82	80.722703	"clup"
3	"0369"	55.07	81.572265	"clup"
3	"0370"	55.5	82.552593	"clup"
3	"0371"	57.99	83.489551	"clup"
3	"0372"	57.99	84.298772	"clup"
3	"0373"	58.8	85.249139	"clup"
3	"0374"	59.65	85.671889	"clup"
3	"0375"	60.65	86.502373	"clup"
3	"0376"	60.65	87.250003	"clup"
3	"0377"	61.35	88.206711	"clup"
3	"0378"	61.67	88.92622	"clup"
3	"0379"	61.67	89.592677	"clup"
4	"0382"	0	1.134192	"clup"
4	"0382_RD"	0	1.218918	"clup"
4	"0383"	0	2.003712	"clup"
4	"0383_RD"	0	1.816897	"clup"
4	"0384_RD"	0	2.715501	"clup"
4	"0385"	0.27	3.85997	"clup"
4	"0387"	0.67	5.602936	"clup"
4	"0388"	0.67	6.505716	"clup"
4	"0388_RD"	0.67	6.474992	"clup"
4	"0389"	1.28	7.38365	"clup"
4	"0390"	1.28	7.91426	"clup"
4	"0391"	2	8.867072	"clup"
4	"0392"	2.3	9.714168	"clup"
4	"0394"	2.91	11.221924	"clup"
4	"0395"	2.91	11.907661	"clup"
4	"0396"	2.91	12.488749	"clup"
4	"0397"	4.02	13.204428	"clup"
4	"0398"	5.9	14.055913	"clup"
4	"0399"	6.91	14.940019	"clup"
4	"04_007D_CA"	0.27	4.278723	"clup"
4	"04_016A_CA"	3.86	13.204484	"clup"
4	"04_026D_CA"	10.76	23.671647	"clup"
4	"04_034A_CA"	17.12	30.846613	"clup"
4	"04_060A_CA"	37.84	56.940861	"clup"
4	"04_074B_CA"	50.8	70.993884	"clup"
4	"04_085D_CA"	63.31	82.749629	"clup"
4	"0400"	7.34	15.920357	"clup"
4	"0401"	7.34	16.296214	"clup"
4	"0402"	8.21	17.236932	"clup"
4	"0403"	8.21	18.092004	"clup"
4	"0404"	8.28	18.835179	"clup"
4	"0405"	8.54	19.519465	"clup"
4	"0406_RD"	8.54	20.452289	"clup"
4	"0407"	8.54	21.170558	"clup"
4	"0408"	8.54	21.875896	"clup"
4	"0409"	9.65	22.747364	"clup"
4	"0410"	10.76	23.094267	"clup"
4	"0410_RD"	10.76	23.238328	"clup"
4	"0411"	10.76	23.368264	"clup"
4	"0412"	10.76	23.793742	"clup"
4	"0413"	10.76	24.745145	"clup"
4	"0414"	10.76	25.493457	"clup"
4	"0415"	11.16	26.203876	"clup"
4	"0416"	12.52	26.957349	"clup"
4	"0417_RD"	13.46	27.912769	"clup"
4	"0418"	13.46	28.858536	"clup"
4	"0419"	16.46	29.82957	"clup"
4	"0420"	17.12	30.774336	"clup"
4	"0421"	17.65	31.506274	"clup"
4	"0422"	18.22	32.330904	"clup"
4	"0423"	18.22	32.977051	"clup"
4	"0424"	19.66	33.923344	"clup"
4	"0425"	19.66	34.548629	"clup"
4	"0426"	19.66	35.296959	"clup"
4	"0428"	20.57	36.553322	"clup"
4	"0429"	20.57	37.255777	"clup"
4	"0430"	21.65	38.233821	"clup"
4	"0431"	22.69	38.881015	"clup"
4	"0432"	22.69	39.817629	"clup"
4	"0433"	24.33	40.636275	"clup"
4	"0434"	25.17	41.616397	"clup"
4	"0435"	25.17	42.314535	"clup"
4	"0435_RD"	25.17	42.090558	"clup"
4	"0436"	25.69	43.249419	"clup"
4	"0436_RD"	25.89	43.464078	"clup"
4	"0437"	26.62	44.108114	"clup"
4	"0438"	26.62	45.047516	"clup"
4	"0440"	26.62	46.548157	"clup"
4	"0441"	28.47	47.504527	"clup"
4	"0441_RD"	28.47	47.559651	"clup"
4	"0442"	28.47	48.409949	"clup"
4	"0443"	29.84	49.231408	"clup"
4	"0444_RD"	31.42	50.246405	"clup"
4	"0445"	32.24	51.047796	"clup"
4	"0446"	32.3	51.748071	"clup"
4	"0446_RD"	32.3	51.722413	"clup"
4	"0447"	32.3	52.524791	"clup"
4	"0448"	35.04	53.477948	"clup"
4	"0449"	35.04	53.971084	"clup"
4	"0450"	35.27	54.909143	"clup"
4	"0451"	35.77	55.481925	"clup"
4	"0452"	37.84	56.420041	"clup"
4	"0453"	38.22	57.316204	"clup"
4	"0454"	38.41	58.118174	"clup"
4	"0454_RD"	38.32	57.861791	"clup"
4	"0455"	38.53	58.904072	"clup"
4	"0456"	39.71	59.533635	"clup"
4	"0456_RD"	40.88	59.683905	"clup"
4	"0457"	41.8	60.275492	"clup"
4	"0458"	43.44	61.185944	"clup"
4	"0459"	43.44	61.727249	"clup"
4	"0460"	44.51	62.661856	"clup"
4	"0461_RD"	44.51	63.546137	"clup"
4	"0462"	46.42	64.323013	"clup"
4	"0463"	46.42	65.138413	"clup"
4	"0464"	46.42	65.897195	"clup"
4	"0465"	47.32	66.74986	"clup"
4	"0466"	48.22	67.574313	"clup"
4	"0467"	48.22	68.150336	"clup"
4	"0468"	49.65	69.145988	"clup"
4	"0469"	49.65	70.038194	"clup"
4	"0470"	50.8	70.993811	"clup"
4	"0471"	50.8	71.833549	"clup"
4	"0472"	51.17	72.755497	"clup"
4	"0473"	51.56	72.966859	"clup"
4	"0474"	52.54	73.948032	"clup"
4	"0475"	53.54	74.757863	"clup"
4	"0476"	55.11	75.708716	"clup"
4	"0477"	56.05	76.508126	"clup"
4	"0478"	56.92	77.464173	"clup"
4	"0478_RD"	57.23	77.672181	"clup"
4	"0479"	58.43	78.38006	"clup"
4	"0480"	59.78	79.06799	"clup"
4	"0480_RD"	59.78	79.036109	"clup"
4	"0481"	59.78	79.973379	"clup"
4	"0482"	62.3	80.850761	"clup"
4	"0484"	63.31	82.302668	"clup"
4	"0484_RD"	62.41	81.871281	"clup"
4	"0485"	65.27	83.181664	"clup"
4	"0486"	65.27	84.140583	"clup"
4	"0487"	65.27	84.318954	"clup"
4	"0488"	65.53	85.170112	"clup"
4	"0489"	65.72	86.090505	"clup"
4	"0490"	65.79	86.923268	"clup"
4	"0491"	65.79	87.869514	"clup"
5	"0494"	0.62	1.009052	"clup"
5	"0495"	0.84	1.912393	"clup"
5	"0496"	0.91	2.837977	"clup"
5	"0497"	1.21	3.810308	"clup"
5	"0498"	1.21	4.454218	"clup"
5	"0499"	1.62	5.369145	"clup"
5	"05_006B_CA"	1.21	3.145105	"clup"
5	"05_014B_CA"	4.88	11.224811	"clup"
5	"0500"	1.62	6.211377	"clup"
5	"0501"	2.48	7.058812	"clup"
5	"0502"	3.2	7.977362	"clup"
5	"0503"	3.2	8.846613	"clup"
5	"0504_RD"	3.83	9.647519	"clup"
5	"0505"	3.83	10.218477	"clup"
5	"0505_RD"	4.88	10.685202	"clup"
5	"0506"	4.88	11.056709	"clup"
5	"0507"	6.1	11.912041	"clup"
5	"0508"	9.52	12.867608	"clup"
5	"0508_RD"	6.88	12.741246	"clup"
5	"0509"	9.52	13.659194	"clup"
5	"0510"	10	14.501778	"clup"
5	"0511"	10.48	14.913712	"clup"
5	"0512"	11.91	15.715726	"clup"
5	"0513"	12.66	16.129086	"clup"
5	"0513_RD"	11.91	16.113235	"clup"
5	"0514"	13.4	16.982134	"clup"
5	"0515"	15.06	17.891246	"clup"
5	"0516"	15.64	18.844947	"clup"
5	"0517"	15.64	19.787986	"clup"
5	"0518"	17.47	20.605505	"clup"
5	"0518_RD"	19.04	20.800693	"clup"
5	"0519"	19.41	21.474316	"clup"
5	"0520_RD"	20.8	22.032266	"clup"
5	"0521"	20.8	22.979329	"clup"
5	"0522_RD"	21.23	23.626449	"clup"
5	"0523"	22.12	24.812485	"clup"
5	"0524"	22.12	25.330361	"clup"
5	"0525"	22.55	25.892043	"clup"
5	"0526"	24.13	26.560617	"clup"
5	"0527"	24.13	27.37059	"clup"
5	"0528"	24.13	28.216298	"clup"
5	"0529"	25.23	29.197936	"clup"
5	"0530"	26.01	29.597044	"clup"
5	"0531"	26.01	30.452054	"clup"
5	"0532"	26.41	31.400603	"clup"
5	"0533"	26.81	32.018298	"clup"
5	"0534"	26.81	32.694771	"clup"
5	"0535"	27.42	33.645866	"clup"
5	"0536"	28.13	34.636067	"clup"
5	"0536_RD"	28.01	34.518497	"clup"
5	"0537"	28.25	35.318231	"clup"
5	"0538"	29.74	36.225359	"clup"
5	"0539"	29.75	37.164073	"clup"
5	"0540"	31.25	38.083237	"clup"
5	"0541"	31.97	39.014967	"clup"
5	"0542"	32.46	39.913419	"clup"
5	"0543"	32.46	40.687863	"clup"
5	"0544"	32.46	41.612122	"clup"
5	"0544_RD"	32.46	41.579093	"clup"
5	"0545"	33.17	42.557443	"clup"
5	"0546_RD"	33.17	43.314418	"clup"
5	"0547"	33.17	44.387594	"clup"
5	"0548"	34.43	45.305311	"clup"
5	"0549"	34.43	46.280442	"clup"
5	"0549_RD"	34.43	46.360224	"clup"
5	"0550"	34.43	47.239116	"clup"
5	"0551"	34.43	48.196272	"clup"
5	"0552"	36.91	49.016755	"clup"
5	"0553"	37.43	49.613382	"clup"
5	"0554"	37.43	49.651047	"clup"
5	"0555"	37.43	50.153542	"clup"
5	"0556"	37.98	50.902817	"clup"
5	"0557"	41.01	51.832138	"clup"
5	"0558"	41.01	52.652487	"clup"
5	"0559"	42.04	53.47772	"clup"
5	"0560"	44.19	54.452405	"clup"
5	"0561"	44.19	55.110036	"clup"
5	"0562"	44.64	55.955126	"clup"
5	"0563"	45.15	56.886476	"clup"
5	"0564"	44.64	56.344815	"clup"
5	"0565"	46.27	57.503428	"clup"
5	"0566"	47.01	58.018008	"clup"
5	"0567"	47.83	58.899904	"clup"
5	"0568_RD"	48.68	59.769606	"clup"
5	"0569"	48.69	59.939391	"clup"
5	"0570"	48.74	60.903145	"clup"
5	"0570_RD"	50.51	61.26402	"clup"
5	"0571"	50.51	61.886483	"clup"
5	"0571_RD"	50.51	61.886919	"clup"
5	"0572"	50.51	62.757266	"clup"
5	"0574"	50.54	63.92375	"clup"
5	"0575_RD"	51.53	64.585927	"clup"
5	"0576"	52.21	65.424303	"clup"
5	"0577"	53.64	66.418583	"clup"
5	"0578"	55.31	67.294071	"clup"
5	"0579"	57.22	68.073633	"clup"
5	"0580"	57.22	68.661702	"clup"
5	"0581"	58.23	69.598455	"clup"
5	"0582"	58.4	70.490418	"clup"
5	"0582_RD"	58.23	70.473031	"clup"
5	"0583"	58.69	71.450603	"clup"
5	"0583_RD"	58.98	71.460356	"clup"
5	"0584"	60.3	72.345341	"clup"
5	"0585"	61.13	72.775371	"clup"
5	"0586"	62.03	73.372005	"clup"
5	"0587"	62.03	74.361775	"clup"
5	"0588"	63.67	74.486308	"clup"
5	"0589"	65.11	75.480602	"clup"
5	"0590"	65.11	75.6005	"clup"
5	"0591"	65.64	76.160988	"clup"
5	"0592"	66.55	77.0977	"clup"
5	"0593"	67.19	78.014076	"clup"
5	"0594"	67.19	79.005487	"clup"
5	"0595"	67.19	79.863642	"clup"
5	"0597"	68.13	81.522262	"clup"
5	"0598"	68.13	82.430376	"clup"
5	"0599"	70.89	83.333625	"clup"
6	"06_015A_CA"	3.78	12.115721	"clup"
